timestamp,Robin_education_Derick,Robin_education_Julius,Robin_education_Lizbeth,Robin_education_Jasper,Robin_education_Terrance,Robin_education_Takako,Robin_education_Kristopher,Robin_education_Billi,Robin_office_Addie,Robin_office_Maryann,Robin_office_Serena,Robin_office_Antonina,Robin_lodging_Dorthy,Robin_lodging_Elmer,Robin_lodging_Oliva,Robin_lodging_Celia,Robin_lodging_Renea,Robin_lodging_Janie
2016-01-07 14:00:00,687.5,525.4,119.8,205.7,346.1,186.0,137.3,81.3,20.6,314.1,65.7,512.9,41.4,103.0,45.1,50.9,92.8,198.4253
2016-01-07 15:00:00,675.5,515.4,118.4,201.1,345.3,178.9,134.5,81.3,19.7,303.3,67.2,513.5,37.5,100.5,45.9,49.8,90.0,171.4253
2016-01-07 16:00:00,652.5,509.2,117.6,194.2,336.4,172.0,130.4,78.2,20.5,302.7,65.6,499.0,35.8,107.6,41.6,50.5,114.3,175.5253
2016-01-07 17:00:00,612.0,485.4,114.2,184.3,324.2,167.1,125.3,74.7,21.8,284.6,62.0,481.3,40.6,117.7,47.0,55.9,113.0,185.7253
2016-01-07 18:00:00,597.5,430.8,113.8,172.8,317.0,155.1,116.1,63.4,19.5,265.6,50.9,451.0,47.9,130.1,49.6,52.2,121.6,204.2253
2016-01-07 19:00:00,584.0,370.6,112.0,161.0,299.3,149.2,109.1,52.7,17.4,236.2,44.2,424.5,54.9,130.5,47.6,61.7,120.9,190.4253
2016-01-07 20:00:00,582.5,333.8,107.4,159.0,287.9,144.6,103.9,47.7,15.5,230.1,39.9,406.7,48.4,107.9,48.1,56.6,86.1,204.6253
2016-01-07 21:00:00,566.5,302.4,108.0,158.7,288.5,147.4,99.0,37.0,15.7,226.6,38.1,388.9,43.9,94.4,50.2,46.9,84.6,216.0253
2016-01-07 22:00:00,543.0,303.2,101.0,155.1,276.4,142.6,99.2,33.8,16.1,223.1,37.6,374.9,39.2,97.1,47.6,48.6,82.8,194.0253
2016-01-07 23:00:00,518.5,298.4,85.4,152.3,270.4,141.7,98.9,36.4,15.7,223.7,36.4,367.1,38.6,93.8,49.7,46.1,84.7,182.0253
2016-01-08 00:00:00,513.0,271.6,85.6,144.6,265.5,142.8,99.1,35.5,15.8,214.0,38.3,362.0,33.4,89.7,48.3,44.6,80.4,195.6253
2016-01-08 01:00:00,502.5,274.2,84.8,151.8,265.4,137.6,99.4,34.3,15.4,221.7,40.3,368.5,28.0,79.9,40.0,39.8,77.5,190.9253
2016-01-08 02:00:00,499.0,284.6,86.4,150.4,261.8,139.4,99.0,35.7,15.6,222.7,40.0,362.8,23.9,71.5,36.6,35.8,70.5,173.7253
2016-01-08 03:00:00,503.5,273.4,87.4,150.4,263.6,137.4,99.6,33.8,15.6,224.5,40.3,363.6,20.4,69.6,33.8,34.0,64.2,164.3253
2016-01-08 04:00:00,511.0,276.2,86.8,151.6,264.4,141.6,100.4,35.1,15.8,215.1,40.1,369.1,19.8,67.5,33.3,31.7,65.6,152.5253
2016-01-08 05:00:00,518.5,274.2,90.0,149.9,265.5,139.4,98.1,33.5,15.7,223.9,40.7,367.5,19.6,65.0,32.2,31.1,53.4,167.2253
2016-01-08 06:00:00,520.0,306.0,85.8,151.1,272.0,148.6,98.9,43.9,15.4,238.3,49.0,389.7,19.2,72.3,33.0,31.9,61.5,166.6253
2016-01-08 07:00:00,536.5,383.0,83.4,156.1,282.5,150.9,101.2,49.1,15.3,241.6,53.2,423.2,20.1,94.1,31.1,31.5,101.6,179.1253
2016-01-08 08:00:00,570.0,453.2,80.0,176.3,302.9,164.1,106.6,50.7,16.4,258.6,55.6,437.4,24.6,102.0,37.4,35.0,104.4,195.4253
2016-01-08 09:00:00,610.0,471.4,87.0,193.6,336.6,178.6,117.1,58.6,18.8,277.8,70.6,459.0,32.3,111.2,45.7,44.9,115.2,198.2253
2016-01-08 10:00:00,641.0,514.0,98.0,205.2,329.2,183.4,127.1,67.5,23.6,301.1,79.9,500.7,37.8,100.4,52.5,51.6,112.5,166.9253
2016-01-08 11:00:00,667.5,550.0,104.4,204.4,343.5,180.6,132.0,70.8,26.0,304.9,79.4,517.2,36.3,95.9,50.5,55.7,86.8,187.7253
2016-01-08 12:00:00,681.5,557.0,100.2,201.4,368.9,184.9,130.9,71.4,24.5,308.1,80.7,529.1,38.5,108.8,47.4,51.6,84.4,189.7253
2016-01-08 13:00:00,683.0,562.4,99.2,190.8,356.1,189.9,134.0,74.4,24.7,303.7,82.7,526.4,34.9,109.4,48.0,58.1,91.4,171.8253
2016-01-08 14:00:00,685.5,536.0,109.2,185.9,333.6,188.3,126.3,70.1,25.6,301.0,82.0,532.6,40.5,106.3,45.5,58.5,89.0,177.2253
2016-01-08 15:00:00,692.0,542.8,108.2,188.2,350.3,181.3,138.3,71.4,23.3,296.4,82.0,511.5,40.1,105.8,45.4,55.0,87.1,185.1253
2016-01-08 16:00:00,654.5,509.6,100.6,183.4,332.3,178.7,147.0,69.7,24.4,287.4,82.4,508.4,36.5,126.1,49.9,52.7,109.9,194.2253
2016-01-08 17:00:00,624.0,481.4,100.8,174.6,312.5,176.9,133.7,67.5,22.4,274.9,73.9,486.8,43.4,121.6,45.9,54.8,113.2,180.5253
2016-01-08 18:00:00,609.5,430.6,98.8,162.9,297.5,167.4,120.2,62.6,20.4,240.1,62.0,457.9,51.8,132.1,54.6,54.5,119.9,189.9253
2016-01-08 19:00:00,583.0,364.2,93.6,150.9,287.8,153.1,112.6,50.8,18.0,221.3,48.1,432.4,57.7,125.3,61.6,62.9,117.0,205.1253
2016-01-08 20:00:00,590.0,323.2,93.2,145.0,276.4,151.3,107.3,43.2,16.1,215.5,43.2,408.8,45.5,108.8,69.6,58.8,85.3,201.6253
2016-01-08 21:00:00,571.0,276.6,92.6,142.8,271.1,147.4,103.3,37.5,15.6,209.1,40.6,396.1,43.4,105.4,59.8,51.3,83.5,193.6253
2016-01-08 22:00:00,546.0,272.6,92.4,140.8,261.1,148.9,98.7,33.8,15.9,207.4,38.2,386.3,38.4,92.6,62.1,51.6,83.2,202.1253
2016-01-08 23:00:00,529.0,272.0,91.6,139.6,259.9,145.0,99.2,37.2,15.7,204.1,37.0,374.3,37.0,101.1,56.7,50.6,81.7,202.7253
2016-01-09 00:00:00,505.5,293.6,104.4,140.1,249.2,149.5,99.1,34.7,15.4,205.2,33.9,357.3,33.4,101.0,53.6,50.7,82.1,169.0253
2016-01-09 01:00:00,509.0,288.2,106.4,139.2,251.7,144.6,98.2,37.0,16.1,204.1,33.9,365.3,29.4,82.1,41.9,44.9,73.0,184.4253
2016-01-09 02:00:00,511.5,282.8,111.4,138.6,248.8,144.6,98.3,32.3,15.9,204.8,33.9,361.3,23.9,76.7,38.8,38.5,70.4,164.0253
2016-01-09 03:00:00,510.5,281.4,113.4,138.9,248.2,142.3,98.7,32.6,15.8,206.4,33.7,361.5,21.7,69.7,33.6,38.8,66.5,161.6253
2016-01-09 04:00:00,519.0,290.2,113.4,139.7,252.2,144.8,98.3,34.3,16.0,207.9,33.7,362.0,18.4,65.9,31.9,35.2,60.3,156.0253
2016-01-09 05:00:00,530.0,292.8,112.6,138.8,255.1,144.1,98.4,28.9,15.8,208.4,33.5,361.7,18.3,65.0,30.4,35.9,54.8,160.2253
2016-01-09 06:00:00,529.0,287.2,110.4,139.1,257.4,148.7,97.6,31.0,16.0,216.3,33.7,365.9,18.6,63.9,31.7,34.1,52.4,160.6253
2016-01-09 07:00:00,520.5,291.6,110.2,140.1,259.0,147.5,98.1,30.0,14.4,210.1,36.9,378.9,19.5,68.0,36.5,34.5,59.2,166.6253
2016-01-09 08:00:00,534.5,301.2,110.6,139.2,258.7,150.7,97.3,34.3,10.6,213.6,44.7,394.1,23.1,73.8,35.9,34.9,65.9,174.6253
2016-01-09 09:00:00,534.5,297.0,112.6,138.1,258.9,151.6,98.1,42.2,10.5,210.3,42.7,399.2,28.8,86.8,47.6,39.7,72.5,178.3253
2016-01-09 10:00:00,545.5,299.0,115.2,138.2,255.7,156.8,99.5,47.0,10.7,215.2,42.7,403.6,34.8,82.7,52.1,43.6,77.3,176.4253
2016-01-09 11:00:00,552.0,299.8,115.2,138.4,258.3,158.4,100.5,48.6,10.7,211.7,44.6,401.4,34.6,85.4,53.4,54.1,80.0,182.7253
2016-01-09 12:00:00,553.5,303.6,120.6,140.7,254.2,155.9,100.2,52.9,11.0,211.6,44.9,403.5,37.1,94.8,52.1,55.3,79.2,189.1253
2016-01-09 13:00:00,566.5,307.2,122.2,140.7,253.1,155.2,100.4,52.9,11.0,215.4,45.1,400.7,40.7,109.3,51.1,53.2,84.5,176.6253
2016-01-09 14:00:00,568.5,310.0,122.0,138.0,247.7,156.1,98.0,55.1,11.1,212.2,45.3,399.8,43.2,113.5,56.3,55.4,81.8,178.7253
2016-01-09 15:00:00,573.5,306.8,120.2,138.0,257.0,159.2,98.9,55.7,11.3,215.6,45.4,406.9,41.1,113.3,56.8,58.0,83.1,186.3253
2016-01-09 16:00:00,572.5,302.6,120.2,139.3,256.1,158.5,99.3,55.2,14.1,217.0,45.1,415.2,36.1,113.1,62.8,64.5,92.1,193.6253
2016-01-09 17:00:00,575.0,308.2,118.6,141.2,253.7,157.6,99.6,53.9,14.9,216.8,43.5,409.4,42.4,115.5,63.2,63.7,98.0,188.5253
2016-01-09 18:00:00,570.0,312.0,120.0,141.2,255.1,151.6,100.3,48.7,14.9,216.0,40.9,401.0,51.6,131.8,70.1,76.0,96.5,208.6253
2016-01-09 19:00:00,564.0,301.2,118.8,140.3,255.5,147.5,100.4,36.0,14.8,214.1,38.2,393.6,53.3,132.1,71.3,77.4,99.5,198.0253
2016-01-09 20:00:00,565.0,296.2,117.6,139.4,247.6,141.4,100.1,32.9,14.7,202.5,36.0,382.6,48.2,139.3,72.8,77.8,99.2,192.3253
2016-01-09 21:00:00,544.5,292.6,113.2,140.5,250.9,144.2,100.3,34.0,14.4,204.2,34.9,374.5,44.1,120.4,70.1,68.2,99.1,201.0253
2016-01-09 22:00:00,523.0,299.4,109.4,139.2,247.2,144.5,100.0,31.7,14.5,207.3,34.1,368.6,44.2,110.6,69.3,61.2,99.2,191.9253
2016-01-09 23:00:00,514.5,294.2,109.2,137.2,251.0,147.6,99.6,30.8,14.3,206.8,34.1,361.6,38.1,114.5,63.3,59.8,91.9,176.9253
2016-01-10 00:00:00,503.0,289.2,105.6,136.8,252.8,147.6,101.2,30.5,14.5,205.6,33.9,358.2,35.6,110.4,67.4,57.9,91.0,193.4253
2016-01-10 01:00:00,495.5,288.8,109.4,137.5,253.0,149.6,99.5,32.9,14.1,206.5,34.3,352.3,29.6,93.1,49.6,46.5,80.1,177.7253
2016-01-10 02:00:00,498.5,289.4,103.4,137.8,257.8,146.5,97.3,32.2,14.1,209.4,34.2,352.3,23.6,86.4,46.0,41.8,76.1,170.5253
2016-01-10 03:00:00,494.0,288.8,99.0,135.0,254.2,147.2,97.9,30.1,14.2,211.2,34.2,347.8,20.6,79.1,44.4,37.9,68.2,163.1253
2016-01-10 04:00:00,504.5,286.4,97.0,136.5,255.8,144.8,98.0,30.6,14.3,211.0,34.2,351.7,19.4,74.7,39.4,36.7,67.7,162.4253
2016-01-10 05:00:00,511.5,288.0,97.6,136.5,260.2,147.2,98.9,29.3,14.4,211.4,33.8,350.7,18.5,73.3,31.8,33.2,62.6,163.9253
2016-01-10 06:00:00,521.5,295.4,97.2,135.9,251.7,148.9,98.3,30.9,14.2,209.8,34.1,352.7,17.6,69.1,33.6,31.8,64.7,159.1253
2016-01-10 07:00:00,524.0,293.8,97.4,138.4,251.8,153.7,97.3,30.3,14.3,208.6,37.5,358.3,20.4,70.8,39.4,32.5,72.4,166.1253
2016-01-10 08:00:00,519.0,302.4,96.0,137.8,261.4,153.2,97.3,30.7,14.2,208.5,45.7,364.8,26.3,78.8,42.7,35.2,78.2,192.8253
2016-01-10 09:00:00,519.0,315.0,97.8,137.3,256.1,155.4,97.9,30.8,14.3,209.9,44.3,374.7,33.6,83.0,52.0,41.4,80.5,184.7253
2016-01-10 10:00:00,525.5,311.4,98.6,137.2,256.1,155.6,97.4,32.3,14.2,212.8,45.2,373.2,35.8,87.3,62.8,53.6,87.8,185.3253
2016-01-10 11:00:00,537.5,311.8,99.8,136.3,262.4,154.5,99.3,31.4,14.3,205.0,45.7,376.0,35.7,104.8,65.0,57.0,87.8,184.9253
2016-01-10 12:00:00,551.5,306.0,100.8,136.9,263.2,156.2,98.2,31.8,14.5,209.6,45.6,385.7,39.4,108.3,72.0,57.9,92.4,192.6253
2016-01-10 13:00:00,556.0,297.6,99.2,135.7,264.6,157.2,98.8,31.1,14.2,214.5,45.5,381.2,43.5,110.3,66.6,65.4,94.2,193.3253
2016-01-10 14:00:00,560.5,307.8,98.6,137.5,256.9,157.4,97.7,33.6,14.5,212.3,45.1,391.5,38.1,113.4,65.7,64.9,94.6,209.3253
2016-01-10 15:00:00,554.5,311.8,99.6,137.4,264.5,158.3,98.0,31.5,14.6,210.2,45.2,387.7,38.0,115.1,75.2,61.3,95.7,203.4253
2016-01-10 16:00:00,558.0,318.2,101.2,139.9,263.8,158.4,99.6,33.4,14.4,213.1,45.3,384.9,37.4,118.4,80.0,69.6,99.3,213.7253
2016-01-10 17:00:00,559.0,313.2,101.0,143.6,261.4,158.6,100.1,33.2,14.3,209.8,41.1,387.9,43.9,129.0,76.4,74.8,106.4,209.0253
2016-01-10 18:00:00,557.0,311.2,100.2,141.2,257.3,155.4,100.7,34.5,14.1,211.0,39.2,387.9,57.6,151.8,81.4,89.5,104.4,221.5253
2016-01-10 19:00:00,552.0,304.6,99.8,139.8,262.2,151.5,101.9,33.7,14.4,210.4,37.1,381.9,53.2,160.7,91.1,48.1,106.0,252.2253
2016-01-10 20:00:00,561.0,300.0,100.4,140.0,258.8,150.1,103.8,33.7,14.3,210.3,35.3,371.5,54.2,144.3,84.9,93.9,110.2,231.2253
2016-01-10 21:00:00,546.0,292.6,99.2,140.2,261.6,148.8,102.5,32.2,14.0,207.0,35.1,365.8,47.2,123.6,86.2,85.7,109.2,222.4253
2016-01-10 22:00:00,520.5,284.2,97.4,138.3,257.4,148.4,101.7,30.6,14.2,206.2,33.9,367.6,44.6,130.7,92.5,76.7,102.4,218.8253
2016-01-10 23:00:00,508.0,283.4,97.2,137.4,257.2,148.5,100.3,30.0,14.3,206.0,33.8,364.1,40.5,121.4,88.4,69.6,100.0,212.6253
2016-01-11 00:00:00,495.0,275.2,97.8,138.0,264.4,151.6,98.6,37.6,14.2,210.6,34.3,362.7,32.9,118.1,85.8,63.8,97.4,212.2253
2016-01-11 01:00:00,470.5,255.6,99.0,135.7,254.1,148.3,103.0,30.6,14.3,201.5,33.5,356.9,27.9,91.8,67.5,53.1,82.9,198.9253
2016-01-11 02:00:00,481.0,255.6,100.8,135.8,256.8,148.3,101.1,30.4,14.1,203.4,33.5,352.5,24.5,83.3,53.7,41.9,75.6,190.0253
2016-01-11 03:00:00,483.5,252.0,106.4,135.6,252.7,146.9,100.1,29.3,14.4,205.6,33.6,357.1,22.3,78.5,48.9,37.8,69.3,170.2253
2016-01-11 04:00:00,495.5,250.4,106.4,135.4,253.3,147.0,99.9,29.3,14.5,205.0,33.6,358.0,20.2,73.9,45.7,34.4,67.0,163.7253
2016-01-11 05:00:00,507.0,251.2,108.4,136.1,247.2,149.6,97.5,32.8,14.4,209.8,36.5,364.1,19.9,76.4,48.5,32.9,66.3,167.6253
2016-01-11 06:00:00,507.5,290.2,108.2,136.2,248.5,152.9,97.3,46.6,13.9,223.8,42.9,377.9,20.6,76.7,48.4,34.5,61.2,160.5253
2016-01-11 07:00:00,528.5,330.4,105.0,143.8,255.8,154.3,99.6,52.9,14.0,231.5,46.9,421.1,25.4,111.3,52.0,37.6,107.6,179.3253
2016-01-11 08:00:00,566.0,412.4,104.6,161.4,286.9,162.0,110.8,55.1,15.1,251.7,57.7,443.4,33.1,130.6,75.1,54.7,120.5,206.5253
2016-01-11 09:00:00,621.5,456.4,113.6,182.3,314.9,172.9,120.5,67.7,18.8,270.7,72.3,481.0,35.7,132.7,80.9,70.1,140.5,207.9253
2016-01-11 10:00:00,671.0,489.6,121.2,198.5,338.9,179.0,147.2,77.8,21.0,305.6,78.6,514.8,30.3,112.5,82.4,69.4,142.4,202.6253
2016-01-11 11:00:00,698.5,542.0,126.4,206.3,342.6,190.2,149.0,83.4,22.3,324.9,80.3,530.4,29.3,103.4,71.9,63.0,114.4,201.3253
2016-01-11 12:00:00,709.0,557.8,128.8,204.4,347.9,187.0,139.8,83.6,21.2,326.0,81.4,536.5,33.0,108.5,66.2,70.0,113.3,209.3253
2016-01-11 13:00:00,694.0,575.2,130.8,204.6,352.9,184.5,146.5,87.4,21.5,319.6,81.7,535.8,34.4,104.4,68.4,71.1,128.3,192.2253
2016-01-11 14:00:00,692.5,554.4,129.6,198.0,372.2,193.8,157.3,86.6,22.1,318.5,80.9,534.7,34.6,99.8,68.2,70.5,117.4,184.2253
2016-01-11 15:00:00,697.0,555.4,123.4,197.7,357.3,189.7,145.8,85.7,22.1,317.1,79.0,533.3,32.6,105.9,71.7,67.9,119.0,190.7253
2016-01-11 16:00:00,689.0,539.0,126.2,196.7,364.1,185.9,142.1,82.1,20.9,308.3,78.7,524.0,29.6,133.2,92.2,75.6,136.9,198.5253
2016-01-11 17:00:00,663.0,512.4,117.4,182.8,345.3,179.4,131.9,81.0,19.5,299.8,73.7,501.7,40.7,151.2,100.7,82.2,147.8,217.3253
2016-01-11 18:00:00,624.5,447.2,118.0,170.2,320.7,167.5,125.7,72.6,18.7,271.8,59.3,461.5,46.5,172.9,51.1,94.2,88.4,218.5253
2016-01-11 19:00:00,597.0,380.2,117.8,155.8,301.9,161.2,119.9,54.0,16.6,250.4,46.2,433.8,58.3,173.7,51.1,48.1,155.9,233.5253
2016-01-11 20:00:00,612.0,341.2,112.8,148.0,287.7,155.9,115.9,42.7,13.9,233.6,41.2,420.8,31.2,140.8,51.1,95.1,117.2,234.1253
2016-01-11 21:00:00,587.0,310.2,106.6,144.5,273.0,158.3,109.9,36.3,13.7,222.1,39.2,396.1,48.0,129.6,51.1,88.8,110.8,240.6253
2016-01-11 22:00:00,556.5,299.0,106.2,143.9,239.4,154.9,96.5,33.0,13.8,216.0,37.2,394.4,43.6,128.4,51.1,74.6,104.4,227.8253
2016-01-11 23:00:00,527.5,294.0,104.2,141.3,251.9,151.4,99.5,40.4,13.9,214.9,36.0,377.7,37.3,128.2,99.6,74.4,106.7,228.0253
2016-01-12 00:00:00,512.5,282.6,85.0,143.2,270.6,151.0,95.7,41.7,13.4,217.5,37.4,377.1,33.6,122.4,90.6,62.4,102.9,218.1253
2016-01-12 01:00:00,513.5,282.6,85.4,141.4,267.5,149.5,93.7,38.1,13.8,214.9,37.3,366.5,26.6,95.9,78.6,51.7,88.8,211.5253
2016-01-12 02:00:00,510.5,276.4,83.2,140.8,263.6,149.0,93.7,35.1,13.6,217.0,37.4,358.5,20.9,85.2,69.0,46.4,80.0,192.9253
2016-01-12 03:00:00,512.5,276.2,84.6,140.8,268.4,148.7,92.6,36.5,13.8,218.6,37.4,361.7,18.7,77.8,58.4,38.9,73.3,187.6253
2016-01-12 04:00:00,519.5,275.8,84.6,141.7,269.4,150.3,92.2,34.9,13.9,217.9,37.3,361.8,17.6,74.9,59.9,36.2,73.4,166.4253
2016-01-12 05:00:00,523.0,268.0,85.2,140.7,267.7,151.4,91.6,32.8,13.7,226.0,39.5,368.8,17.2,72.0,60.8,35.2,62.7,175.7253
2016-01-12 06:00:00,531.0,309.6,86.0,140.7,260.7,158.3,89.0,46.6,13.7,237.7,45.0,383.9,17.4,90.4,55.1,36.2,73.9,186.4253
2016-01-12 07:00:00,546.0,355.6,79.6,146.4,271.5,159.6,91.6,50.3,13.6,254.4,48.8,419.9,22.1,111.2,63.0,37.2,111.4,189.1253
2016-01-12 08:00:00,584.5,377.8,77.6,166.4,309.6,173.0,105.4,56.0,16.1,268.6,55.7,445.5,37.2,136.6,88.6,55.5,122.6,211.5253
2016-01-12 09:00:00,629.0,463.8,83.8,183.2,340.3,181.5,125.4,64.3,17.4,278.4,66.1,470.9,36.8,128.8,51.1,67.3,148.7,214.8253
2016-01-12 10:00:00,678.5,520.6,98.0,199.7,356.8,190.3,129.0,73.3,20.5,311.1,72.3,516.2,31.3,116.5,51.1,65.5,138.0,201.4253
2016-01-12 11:00:00,699.5,538.8,96.8,208.2,360.9,193.7,139.6,83.6,21.1,321.0,72.3,542.9,28.2,107.1,96.3,68.6,111.0,206.9253
2016-01-12 12:00:00,705.5,549.0,98.2,205.3,385.1,198.3,131.4,85.4,18.9,313.4,72.5,552.3,34.1,118.5,96.4,75.4,114.1,203.1253
2016-01-12 13:00:00,710.0,567.8,101.0,200.6,370.1,192.3,133.2,89.2,20.9,317.4,74.1,554.2,38.7,123.2,51.1,84.1,131.3,206.9253
2016-01-12 14:00:00,704.5,563.0,110.2,194.9,380.0,195.0,145.1,87.6,20.7,312.7,73.4,557.9,38.5,112.6,97.4,73.8,124.9,204.7253
2016-01-12 15:00:00,703.0,547.6,111.4,191.0,368.2,194.4,133.3,89.0,21.3,314.7,72.5,553.3,32.3,98.9,51.1,66.6,124.2,210.4253
2016-01-12 16:00:00,690.5,540.2,108.0,188.1,376.4,188.3,128.6,84.8,21.2,303.5,71.2,537.9,26.9,119.3,94.2,64.7,140.7,200.7253
2016-01-12 17:00:00,658.0,513.8,99.8,175.1,355.2,176.3,123.1,82.8,22.0,295.2,67.8,524.3,31.5,154.9,51.1,88.5,148.6,228.5253
2016-01-12 18:00:00,627.0,446.4,98.4,165.7,332.8,169.2,123.2,72.9,19.9,276.5,54.8,483.5,46.1,92.2,51.1,95.7,88.4,232.3253
2016-01-12 19:00:00,599.5,376.8,92.8,156.6,314.2,163.4,110.2,58.0,16.0,252.1,45.3,451.9,54.4,162.5,51.1,48.1,88.4,256.0253
2016-01-12 20:00:00,609.0,328.0,93.4,152.5,295.7,156.3,101.9,49.0,14.2,239.2,40.2,436.6,49.7,144.1,51.1,101.7,121.0,265.3253
2016-01-12 21:00:00,584.5,304.0,91.2,146.4,280.3,152.7,100.5,39.3,13.4,231.1,39.1,409.0,43.6,133.6,51.1,81.8,116.7,253.3253
2016-01-12 22:00:00,553.0,298.6,90.8,145.0,274.2,152.3,99.6,38.0,13.2,225.8,38.2,398.5,43.8,137.7,51.1,72.7,116.1,236.9253
2016-01-12 23:00:00,521.5,286.8,84.2,143.9,277.1,148.6,98.6,38.4,13.4,226.0,37.5,383.7,43.3,129.2,51.1,72.7,111.7,229.8253
2016-01-13 00:00:00,511.0,286.4,95.0,134.8,274.4,151.1,98.4,37.1,16.7,220.4,37.5,376.0,34.9,110.5,94.8,65.7,99.0,228.8253
2016-01-13 01:00:00,502.5,276.0,83.6,143.3,278.4,151.1,98.0,35.9,13.1,222.3,35.7,372.7,26.5,94.0,84.9,50.0,92.1,218.1253
2016-01-13 02:00:00,506.0,273.2,82.8,139.7,273.2,151.9,95.5,35.2,13.1,224.0,35.8,370.5,21.7,84.7,69.4,41.9,80.7,212.8253
2016-01-13 03:00:00,505.5,268.6,82.6,142.0,281.2,148.9,95.7,36.3,13.2,224.1,36.0,376.1,19.1,79.0,62.9,36.4,74.8,188.4253
2016-01-13 04:00:00,518.0,263.2,81.4,141.0,276.8,151.3,95.7,34.4,14.0,225.0,35.5,371.0,17.7,72.6,59.0,34.5,72.0,177.8253
2016-01-13 05:00:00,515.0,269.4,83.6,141.6,275.0,151.4,94.1,35.3,15.9,230.5,37.9,375.5,17.7,70.8,59.9,35.0,68.7,183.5253
2016-01-13 06:00:00,507.0,310.6,82.2,142.4,271.9,158.3,93.7,37.1,15.8,243.0,46.3,386.3,17.5,76.8,62.6,35.3,73.7,188.1253
2016-01-13 07:00:00,527.0,349.0,79.8,149.2,289.0,158.3,96.3,44.1,15.5,266.0,51.4,421.9,22.5,109.1,69.3,36.2,123.0,178.7253
2016-01-13 08:00:00,562.0,364.8,78.6,168.6,320.4,170.4,105.6,46.4,15.6,279.4,54.1,450.6,34.1,131.6,96.3,54.1,132.2,217.9253
2016-01-13 09:00:00,620.5,459.8,83.8,190.5,348.0,178.2,115.1,63.7,16.8,299.8,64.5,469.5,35.6,119.8,98.7,64.0,143.6,233.4253
2016-01-13 10:00:00,671.0,506.8,93.4,200.2,363.5,189.9,125.7,74.2,20.2,319.8,69.1,508.7,29.0,114.0,96.1,67.2,134.6,203.9253
2016-01-13 11:00:00,690.5,549.8,97.8,201.2,364.3,199.6,137.7,84.9,19.7,326.3,69.5,540.3,25.2,103.7,91.5,70.4,114.4,194.5253
2016-01-13 12:00:00,696.5,564.6,109.4,189.3,384.4,208.6,137.3,84.0,20.0,328.1,70.6,542.2,33.3,107.3,89.5,71.9,113.3,222.2253
2016-01-13 13:00:00,709.5,535.4,109.8,182.9,376.4,201.1,132.6,88.7,21.1,339.2,69.7,542.9,34.1,121.4,100.7,79.3,122.6,218.0253
2016-01-13 14:00:00,710.5,545.4,104.2,178.5,366.6,199.4,142.7,85.4,21.0,329.8,69.2,536.9,34.2,118.4,99.9,85.9,125.4,202.7253
2016-01-13 15:00:00,712.5,550.6,103.4,175.0,367.6,195.1,137.2,82.1,24.3,331.4,67.8,537.8,34.8,119.0,98.6,70.7,110.3,210.0253
2016-01-13 16:00:00,687.5,531.6,123.0,172.5,363.3,188.9,134.8,78.4,28.5,317.9,67.5,527.4,35.0,147.3,94.6,70.1,142.7,199.3253
2016-01-13 17:00:00,659.0,516.2,121.6,161.8,368.8,183.5,125.6,71.3,25.8,304.1,64.4,508.6,43.3,163.4,97.3,82.9,153.3,213.7253
2016-01-13 18:00:00,634.0,479.6,117.6,149.8,337.7,167.5,130.4,63.0,24.2,272.9,54.1,482.8,55.2,92.2,51.1,99.7,88.4,222.7253
2016-01-13 19:00:00,606.5,407.0,114.0,143.2,313.7,157.3,107.1,47.8,24.0,251.9,46.1,466.0,31.2,174.6,51.1,48.1,156.1,229.9253
2016-01-13 20:00:00,609.0,353.2,113.0,137.3,291.8,153.4,102.9,44.5,21.5,233.5,42.8,437.5,54.4,149.7,51.1,99.0,121.3,209.7253
2016-01-13 21:00:00,591.5,321.2,112.4,133.6,276.0,152.1,100.8,32.1,20.4,226.3,41.3,415.0,47.3,121.7,97.3,86.7,114.4,226.8253
2016-01-13 22:00:00,559.5,310.8,108.0,132.8,271.1,153.5,98.5,31.7,19.4,220.6,39.9,408.5,44.6,128.3,100.1,74.0,107.7,227.5253
2016-01-13 23:00:00,539.5,304.4,109.8,128.9,273.7,152.8,98.4,32.5,19.9,222.1,39.0,392.6,41.2,115.3,100.3,70.4,103.5,230.1253
2016-01-14 00:00:00,520.5,298.8,83.0,139.4,280.4,151.8,99.9,28.2,17.9,228.0,37.6,368.1,36.5,118.3,92.6,67.7,103.3,225.1253
2016-01-14 01:00:00,513.0,295.8,83.0,139.7,273.1,151.5,96.7,29.8,19.5,220.3,38.6,380.3,28.4,96.1,77.6,58.5,91.3,218.5253
2016-01-14 02:00:00,509.0,293.0,77.4,137.4,270.3,151.2,96.3,29.2,19.7,221.1,38.4,379.7,23.5,81.5,66.6,48.0,85.7,198.9253
2016-01-14 03:00:00,506.5,282.6,78.2,139.7,269.3,150.0,97.1,27.1,19.9,222.1,38.4,376.3,20.4,76.0,62.8,43.5,79.3,195.2253
2016-01-14 04:00:00,514.0,279.0,77.4,138.4,257.3,147.3,97.4,28.5,20.8,223.9,38.5,374.6,18.8,74.5,61.8,40.2,75.7,187.3253
2016-01-14 05:00:00,516.5,280.0,79.6,138.3,266.6,152.0,95.2,26.8,22.8,230.0,39.5,377.5,19.2,70.4,60.0,36.2,72.3,187.3253
